N,M,NIST_pass_status_1,NIST_pass_status_2,NIST_pass_status_3,NIST_pass_status_4,NIST_pass_status_5,NIST_pass_status_6,NIST_pass_status_7,NIST_pass_status_8,NIST_pass_status_9,NIST_pass_status_10,NIST_pass_status_11,NIST_pass_status_12,NIST_pass_status_13,NIST_pass_status_14,NIST_pass_status_15,NIST_pass_rate,autocorr_pass_status,autocorr_coefficient,runs_pass_status,runs_p_value
47,6,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00841100841100841,0,4.154973653832918e-17
47,7,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.009215009215009215,0,0.0
47,8,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00925100925100925,0,0.0
47,9,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010295010295010294,0,0.0
47,10,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.01098901098901099,0,4.365670444017041e-28
47,11,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.011367011367011367,0,6.492670482827382e-30
47,12,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,40.0,1,0.011075011075011075,0,0.0
47,13,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01091901091901092,0,0.0
47,14,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009657009657009658,0,0.0
47,15,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010297010297010297,0,7.37722124424964e-25
47,16,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.007465007465007465,0,0.0
47,17,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010227010227010227,0,0.0
47,18,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008771008771008771,0,2.0134891644784452e-18
47,19,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.01004101004101004,0,1.0221041984999898e-23
47,20,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.012407012407012407,0,0.0
47,21,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008231008231008231,0,1.9351587590846347e-16
47,22,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00907900907900908,0,0.0
47,23,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008299008299008299,0,0.0
47,24,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010497010497010496,0,9.475334918403548e-26
47,25,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011083011083011083,0,0.0
47,26,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009001009001009001,0,2.314851595561064e-19
47,27,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011163011163011162,0,6.818334176980306e-29
47,28,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010531010531010531,0,7.208636884836339e-26
47,29,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009491009491009492,0,0.0
47,30,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01091901091901092,0,0.0
47,31,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011461011461011462,0,2.4660321998129384e-30
47,32,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008173008173008173,0,0.0
47,33,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009057009057009057,0,0.0
47,34,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010565010565010566,0,4.774729881660146e-26
47,35,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008555008555008556,0,1.2260056956453073e-17
47,36,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00878900878900879,0,0.0
47,37,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009057009057009057,0,0.0
47,38,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009837009837009837,0,0.0
47,39,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009155009155009155,0,0.0
47,40,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,46.666666666666664,1,0.010567010567010567,0,4.294032267694564e-26
47,41,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010823010823010824,0,2.959378101728563e-27
47,42,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008513008513008513,0,0.0
47,43,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010909010909010908,0,1.0684606964423777e-27
47,44,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,26.666666666666668,1,0.00953900953900954,0,0.0
47,45,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009463009463009464,0,0.0
47,46,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009097009097009097,0,9.410674584825705e-20
48,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008505008505008505,0,0.0
48,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010107010107010107,0,0.0
48,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01072901072901073,0,0.0
48,3,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01025101025101025,0,1.2143094350547594e-24
48,4,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.010239010239010238,0,0.0
48,5,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010013010013010012,0,1.3512871040193174e-23
48,6,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009637009637009636,0,0.0
48,7,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01115101115101115,0,0.0
48,8,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009313009313009313,0,0.0
48,9,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010467010467010467,0,1.2427057573693356e-25
48,10,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008667008667008667,0,0.0
48,11,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008001008001008001,0,1.3468544917198721e-15
48,12,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010775010775010776,0,0.0
48,13,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008795008795008795,0,1.4434413246360757e-18
48,14,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,46.666666666666664,1,0.009367009367009366,0,7.84841177513666e-21
48,15,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009891009891009892,0,0.0
48,16,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01105101105101105,0,0.0
48,17,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.012003012003012003,0,0.0
48,18,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011287011287011288,0,0.0
48,19,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008817008817008818,0,0.0
48,20,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.010261010261010261,0,1.2483441112602282e-24
48,21,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008617008617008617,0,6.997819933466466e-18
48,22,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008865008865008865,0,8.22841347188749e-19
48,23,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.009923009923009924,0,3.8266346229875573e-23
48,24,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010123010123010123,0,4.470615659605468e-24
48,25,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008341008341008342,0,0.0
48,26,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011139011139011138,0,8.82413217502722e-29
48,27,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011063011063011063,0,0.0
48,28,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011457011457011458,0,0.0
48,29,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.009491009491009492,0,0.0
48,30,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01116901116901117,0,0.0
48,31,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008963008963008962,0,0.0
48,32,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008505008505008505,0,0.0
48,33,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010509010509010508,0,0.0
48,34,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008399008399008399,0,4.8650744696616657e-17
48,35,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009437009437009437,0,0.0
48,36,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.012475012475012474,0,0.0
48,37,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.007549007549007549,0,0.0
48,38,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,33.33333333333333,1,0.011119011119011118,0,0.0
48,39,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01108901108901109,0,0.0
48,40,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00992100992100992,0,0.0
48,41,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.010567010567010567,0,0.0
48,42,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010647010647010647,0,1.8268450243527727e-26
48,43,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01116901116901117,0,5.973565069908189e-29
48,44,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00889100889100889,0,0.0
48,45,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010871010871010871,0,0.0
48,46,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.0109010109010109,0,0.0
48,47,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00904100904100904,0,0.0
49,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008231008231008231,0,0.0
49,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009023009023009024,0,2.066335280239866e-19
49,2,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008077008077008077,0,0.0
49,3,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008287008287008287,0,0.0
49,4,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010937010937010936,0,0.0
49,5,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010869010869010869,0,0.0
49,6,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.008233008233008232,0,1.9734866961597616e-16
49,7,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01161101161101161,0,0.0
49,8,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009365009365009365,0,0.0
49,9,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008021008021008021,0,1.0865634231399664e-15
49,10,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009705009705009706,0,0.0
49,11,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.009687009687009687,0,3.857713101033566e-22
49,12,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.012089012089012089,0,1.2328216664323038e-33
49,13,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011141011141011141,0,0.0
49,14,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009011009011009012,0,2.281732735123961e-19
49,15,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.012421012421012421,0,0.0
49,16,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008785008785008786,0,0.0
49,17,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01154901154901155,0,0.0
49,18,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.012037012037012037,0,2.6715075881539833e-33
49,19,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.01094101094101094,0,0.0
49,20,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00985100985100985,0,0.0
49,21,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009233009233009234,0,0.0
49,22,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.00987900987900988,0,0.0
49,23,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,33.33333333333333,1,0.009137009137009136,0,0.0
49,24,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010745010745010745,0,0.0
49,25,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.011475011475011475,0,1.8410984785610263e-30
49,26,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011293011293011293,0,0.0
49,27,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01149101149101149,0,0.0
49,28,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01029101029101029,0,9.101815809879415e-25
49,29,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00886900886900887,0,7.4758792991191035e-19
49,30,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01274101274101274,0,0.0
49,31,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009965009965009965,0,0.0
49,32,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00847100847100847,0,2.4637798662414746e-17
49,33,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009631009631009631,0,6.0442949554483405e-22
49,34,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01027101027101027,0,1.1043429458049008e-24
49,35,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010707010707010706,0,0.0
49,36,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009089009089009089,0,0.0
49,37,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011581011581011581,0,0.0
49,38,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008669008669008669,0,0.0
49,39,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008821008821008822,0,1.2859296445888236e-18
49,40,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.011453011453011454,0,0.0
49,41,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009083009083009084,0,0.0
49,42,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009679009679009679,0,3.740348363806398e-22
49,43,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,46.666666666666664,1,0.007801007801007801,0,6.353305159139496e-15
49,44,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009713009713009714,0,0.0
49,45,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009015009015009016,0,2.249189459048605e-19
49,46,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008271008271008271,0,0.0
49,47,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.007613007613007613,0,0.0
49,48,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,40.0,1,0.009675009675009675,0,3.980001167139287e-22
50,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.006723006723006723,0,0.0
50,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.008959008959008958,0,0.0
50,2,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011055011055011055,0,2.11181541280715e-28
50,3,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009569009569009568,0,1.1507891078507682e-21
50,4,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011195011195011194,0,4.4460006104628434e-29
50,5,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010777010777010777,0,4.472979453699173e-27
50,6,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010677010677010677,0,1.3207832459284744e-26
50,7,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011045011045011046,0,0.0
50,8,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009307009307009307,0,1.4733308136385027e-20
50,9,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009995009995009995,0,0.0
50,10,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,46.666666666666664,1,0.010203010203010203,0,1.969318434769357e-24
50,11,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010643010643010643,0,1.9006894074686124e-26
50,12,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.01029101029101029,0,8.05613453991936e-25
50,13,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010335010335010336,0,0.0
50,14,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011851011851011851,0,0.0
50,15,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.010197010197010197,0,0.0
50,16,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.00867900867900868,0,0.0
50,17,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010677010677010677,0,0.0
50,18,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011583011583011582,0,0.0
50,19,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009473009473009473,0,0.0
50,20,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00971100971100971,0,2.738947369793159e-22
50,21,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.01243101243101243,0,0.0
50,22,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010693010693010693,0,1.189460544380838e-26
50,23,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008483008483008482,0,0.0
50,24,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009407009407009406,0,0.0
50,25,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011397011397011396,0,4.53694313541046e-30
50,26,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009005009005009005,0,0.0
50,27,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009177009177009176,0,0.0
50,28,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009165009165009164,0,0.0
50,29,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,33.33333333333333,1,0.0092010092010092,0,0.0
50,30,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009513009513009513,0,0.0
50,31,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.012655012655012655,0,1.078445882585232e-36
50,32,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009901009901009901,0,4.868946297677644e-23
50,33,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010979010979010979,0,0.0
50,34,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010183010183010183,0,2.5621590677070055e-24
50,35,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011101011101011101,0,0.0
50,36,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009117009117009117,0,0.0
50,37,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010843010843010844,0,2.2015169910183906e-27
50,38,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010377010377010377,0,3.2317902148181115e-25
50,39,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010873010873010873,0,0.0
50,40,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009373009373009373,0,7.127897200389151e-21
50,41,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009535009535009535,0,1.5640580357490255e-21
50,42,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011919011919011919,0,0.0
50,43,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.01061101061101061,0,0.0
50,44,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01083901083901084,0,0.0
50,45,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011127011127011126,0,0.0
50,46,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009725009725009726,0,2.542193719787589e-22
50,47,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010137010137010138,0,0.0
50,48,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,46.666666666666664,1,0.007833007833007832,0,5.022694982665603e-15
50,49,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009405009405009405,0,5.5705942740803335e-21
51,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009645009645009644,0,5.223365085810292e-22
51,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010509010509010508,0,0.0
51,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008475008475008474,0,0.0
51,3,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,33.33333333333333,1,0.011023011023011023,0,0.0
51,4,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,33.33333333333333,1,0.010407010407010408,0,0.0
51,5,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.01167901167901168,0,0.0
51,6,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010221010221010221,0,0.0
51,7,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008725008725008724,0,2.6987647948587138e-18
51,8,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.007655007655007655,0,1.962603561732142e-14
51,9,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.010165010165010166,0,3.107287248102739e-24
51,10,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008863008863008863,0,0.0
51,11,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.01020901020901021,0,1.8578347339680406e-24
51,12,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.006829006829006829,0,8.957163574874536e-12
51,13,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.007199007199007199,0,6.330470424924683e-13
51,14,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.009595009595009595,0,8.474852049067737e-22
51,15,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011423011423011423,0,0.0
51,16,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008733008733008732,0,0.0
51,17,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009639009639009639,0,0.0
51,18,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009909009909009909,0,0.0
51,19,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010287010287010286,0,0.0
51,20,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008097008097008097,0,0.0
51,21,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010413010413010413,0,2.378902688583188e-25
51,22,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009957009957009957,0,2.5034974264684586e-23
51,23,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008291008291008291,0,0.0
51,24,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010517010517010516,0,0.0
51,25,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00826100826100826,0,0.0
51,26,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.011647011647011646,0,2.4750930131244993e-31
51,27,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00802900802900803,0,1.0548682028542219e-15
51,28,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.010933010933010932,0,0.0
51,29,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009635009635009635,0,0.0
51,30,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010755010755010754,0,6.476051097263123e-27
51,31,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009241009241009242,0,0.0
51,32,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.012827012827012827,0,0.0
51,33,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01087901087901088,0,1.703937537923622e-27
51,34,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,33.33333333333333,1,0.012537012537012537,0,5.39190645735864e-36
51,35,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00995900995900996,0,2.5492853865093328e-23
51,36,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,26.666666666666668,1,0.011481011481011482,0,0.0
51,37,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009009009009009009,0,0.0
51,38,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010287010287010286,0,8.251858070615587e-25
51,39,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008903008903008902,0,5.489820853298707e-19
